-19.939983,-13.378150,0.000000
-19.939983,-13.330933,0.000000
-19.939983,-13.283714,0.000000
-19.939983,-13.236496,0.000000
-19.939983,-13.189278,0.000000
-19.939983,-13.142060,0.000000
-19.939983,-13.094842,0.000000
-19.939983,-13.047624,0.000000
-19.939983,-13.000406,0.000000
-19.939983,-12.953188,0.000000
-19.939983,-12.905970,0.000000
-19.939983,-12.858751,0.000000
-19.939983,-12.811534,0.000000
-19.939983,-12.764316,0.000000
-19.939983,-12.717097,0.000000
-19.939983,-12.669880,0.000000
-19.939983,-12.622662,0.000000
-19.939983,-12.575443,0.000000
-19.939983,-12.528225,0.000000
-19.939983,-12.481008,0.000000
-19.939983,-12.433789,0.000000
-19.939983,-12.386571,0.000000
-19.939983,-12.339353,0.000000
-19.939983,-12.292135,0.000000
-19.939983,-12.244917,0.000000
-19.939983,-12.197699,0.000000
-19.939983,-12.150481,0.000000
-19.939983,-12.103263,0.000000
-19.939983,-12.056045,0.000000
-19.939983,-12.008826,0.000000
-19.939983,-11.961609,0.000000
-19.939983,-11.914391,0.000000
-19.939983,-11.867172,0.000000
-19.939983,-11.819955,0.000000
-19.939983,-11.772737,0.000000
-19.939983,-11.725518,0.000000
-19.939983,-11.678300,0.000000
-19.939983,-11.631083,0.000000
-19.939983,-11.583864,0.000000
-19.939983,-11.536646,0.000000
-19.939983,-11.489428,0.000000
-19.939983,-11.442210,0.000000
-19.939983,-11.394992,0.000000
-19.939983,-11.347774,0.000000
-19.939983,-11.300556,0.000000
-19.939983,-11.253338,0.000000
-19.939983,-11.206120,0.000000
-19.939983,-11.158901,0.000000
-19.939983,-11.111684,0.000000
-19.939983,-11.064466,0.000000
-19.939983,-11.017247,0.000000
-19.939983,-10.970030,0.000000
-19.939983,-10.922812,0.000000
-19.939983,-10.875593,0.000000
-19.939983,-10.828375,0.000000
-19.939983,-10.781157,0.000000
-19.939983,-10.733939,0.000000
-19.939983,-10.686721,0.000000
-19.939983,-10.639503,0.000000
-19.939983,-10.592285,0.000000
-19.939983,-10.545067,0.000000
-19.939983,-10.497849,0.000000
-19.939983,-10.450631,0.000000
-19.939983,-10.403413,0.000000
-19.939983,-10.356194,0.000000
-19.939983,-10.308976,0.000000
-19.939983,-10.261759,0.000000
-19.939983,-10.214540,0.000000
-19.939983,-10.167322,0.000000
-19.939983,-10.120104,0.000000
-19.939983,-10.072886,0.000000
-19.939983,-10.025668,0.000000
-19.939983,-9.978450,0.000000
-19.939983,-9.931232,0.000000
-19.939983,-9.884014,0.000000
-19.939983,-9.836796,0.000000
-19.939983,-9.789577,0.000000
-19.939983,-9.742359,0.000000
-19.939983,-9.695141,0.000000
-19.939983,-9.647924,0.000000
-19.939983,-9.600706,0.000000
-19.939983,-9.553488,0.000000
-19.939983,-9.506269,0.000000
-19.939983,-9.459051,0.000000
-19.939983,-9.411833,0.000000
-19.939983,-9.364614,0.000000
-19.939983,-9.317398,0.000000
-19.939983,-9.270180,0.000000
-19.939983,-9.222961,0.000000
-19.939983,-9.175743,0.000000
-19.939983,-9.128525,0.000000
-19.939983,-9.081306,0.000000
-19.939983,-9.034088,0.000000
-19.939983,-8.986872,0.000000
-19.939983,-8.939653,0.000000
-19.939983,-8.892435,0.000000
-19.939983,-8.845217,0.000000
-19.939983,-8.797998,0.000000
-19.939983,-8.750780,0.000000
-19.939983,-8.703562,0.000000
-19.939983,-8.656345,0.000000
-19.939983,-8.609127,0.000000
-19.939983,-8.561909,0.000000
-19.939983,-8.514690,0.000000
-19.939983,-8.467472,0.000000
-19.939983,-8.420254,0.000000
-19.939983,-8.373035,0.000000
-19.939983,-8.325819,0.000000
-19.939983,-8.278601,0.000000
-19.939983,-8.231382,0.000000
-19.939983,-8.184164,0.000000
-19.939983,-8.136946,0.000000
-19.939983,-8.089727,0.000000
-19.939983,-8.042509,0.000000
-19.939983,-7.995291,0.000000
-19.939983,-7.948074,0.000000
-19.939983,-7.900856,0.000000
-19.939983,-7.853638,0.000000
-19.939983,-7.806419,0.000000
-19.939983,-7.759201,0.000000
-19.939983,-7.711983,0.000000
-19.939983,-7.664764,0.000000
-19.939983,-7.617548,0.000000
-19.939983,-7.570330,0.000000
-19.939983,-7.523111,0.000000
-19.939983,-7.475893,0.000000
-19.939983,-7.428675,0.000000
-19.939983,-7.381456,0.000000
-19.939983,-7.334238,0.000000
-19.939983,-7.287022,0.000000
-19.939983,-7.239803,0.000000
-19.939983,-7.192585,0.000000
-19.939983,-7.145367,0.000000
-19.939983,-7.098148,0.000000
-19.939983,-7.050930,0.000000
-19.939983,-7.003712,0.000000
-19.939983,-6.956495,0.000000
-19.939983,-6.909277,0.000000
-19.939983,-6.862059,0.000000
-19.939983,-6.814840,0.000000
-19.939983,-6.767622,0.000000
-19.939983,-6.720404,0.000000
-19.939983,-6.673185,0.000000
-19.939983,-6.625969,0.000000
-19.939983,-6.578751,0.000000
-19.939983,-6.531532,0.000000
-19.939983,-6.484314,0.000000
-19.939983,-6.437096,0.000000
-19.939983,-6.389877,0.000000
-19.939983,-6.342659,0.000000
-19.939983,-6.295441,0.000000
-19.939983,-6.248224,0.000000
-19.939983,-6.201006,0.000000
-19.939983,-6.153788,0.000000
-19.939983,-6.106569,0.000000
-19.939983,-6.059351,0.000000
-19.939983,-6.012133,0.000000
-19.939983,-5.964914,0.000000
-19.939983,-5.917698,0.000000
-19.939983,-5.870480,0.000000
-19.939983,-5.823261,0.000000
-19.939983,-5.776043,0.000000
-19.939983,-5.728825,0.000000
-19.939983,-5.681606,0.000000
-19.939983,-5.634388,0.000000
-19.939983,-5.587172,0.000000
-19.939983,-5.539953,0.000000
-19.939983,-5.492735,0.000000
-19.939983,-5.445517,0.000000
-19.939983,-5.398298,0.000000
-19.939983,-5.351080,0.000000
-19.939983,-5.303862,0.000000
-19.939983,-5.256645,0.000000
-19.939983,-5.209427,0.000000
-19.939983,-5.162209,0.000000
-19.939983,-5.114990,0.000000
-19.939983,-5.067772,0.000000
-19.939983,-5.020554,0.000000
-19.939983,-4.973335,0.000000
-19.939983,-4.926119,0.000000
-19.939983,-4.878901,0.000000
-19.939983,-4.831682,0.000000
-19.939983,-4.784464,0.000000
-19.939983,-4.737246,0.000000
-19.939983,-4.690027,0.000000
-19.939983,-4.642809,0.000000
-19.939983,-4.595591,0.000000
-19.939983,-4.548374,0.000000
-19.939983,-4.501156,0.000000
-19.939983,-4.453938,0.000000
-19.939983,-4.406719,0.000000
-19.939983,-4.359501,0.000000
-19.939983,-4.312283,0.000000
-19.939983,-4.265064,0.000000
-19.939983,-4.217848,0.000000
-19.939983,-4.170630,0.000000
-19.939983,-4.123411,0.000000
-19.939983,-4.076193,0.000000
-19.939983,-4.028975,0.000000
-19.939983,-3.981756,0.000000
-19.939983,-3.934538,0.000000
-19.939983,-3.887321,0.000000
-19.939983,-3.840103,0.000000
-19.939983,-3.792885,0.000000
-19.939983,-3.745667,0.000000
-19.939983,-3.698448,0.000000
-19.939983,-3.651230,0.000000
-19.939983,-3.604012,0.000000
-19.939983,-3.556795,0.000000
-19.939983,-3.509577,0.000000
-19.939983,-3.462358,0.000000
-19.939983,-3.415140,0.000000
-19.939983,-3.367922,0.000000
-19.939983,-3.320704,0.000000
-19.939983,-3.273485,0.000000
-19.939983,-3.226267,0.000000
-19.939983,-3.179050,0.000000
-19.939983,-3.131832,0.000000
-19.939983,-3.084614,0.000000
-19.939983,-3.037395,0.000000
-19.939983,-2.990177,0.000000
-19.939983,-2.942959,0.000000
-19.939983,-2.895741,0.000000
-19.939983,-2.848524,0.000000
-19.939983,-2.801306,0.000000
-19.939983,-2.754087,0.000000
-19.939983,-2.706869,0.000000
-19.939983,-2.659651,0.000000
-19.939983,-2.612432,0.000000
-19.939983,-2.565214,0.000000
-19.939983,-2.517998,0.000000
-19.939983,-2.470779,0.000000
-19.939983,-2.423561,0.000000
-19.939983,-2.376343,0.000000
-19.939983,-2.329124,0.000000
-19.939983,-2.281906,0.000000
-19.939983,-2.234688,0.000000
-19.939983,-2.187471,0.000000
-19.939983,-2.140253,0.000000
-19.939983,-2.093035,0.000000
-19.939983,-2.045816,0.000000
-19.939983,-1.998598,0.000000
-19.939983,-1.951380,0.000000
-19.939983,-1.904161,0.000000
-19.939983,-1.856945,0.000000
-19.939983,-1.809727,0.000000
-19.939983,-1.762508,0.000000
-19.939983,-1.715290,0.000000
-19.939983,-1.668072,0.000000
-19.939983,-1.620853,0.000000
-19.939983,-1.573635,0.000000
-19.939983,-1.526417,0.000000
-19.939983,-1.479200,0.000000
-19.939983,-1.431982,0.000000
-19.939983,-1.384764,0.000000
-19.939983,-1.337545,0.000000
-19.939983,-1.290327,0.000000
-19.939983,-1.243109,0.000000
-19.939983,-1.195890,0.000000
-19.939983,-1.148674,0.000000
-19.939983,-1.101456,0.000000
-19.939983,-1.054237,0.000000
-19.939983,-1.007019,0.000000
-19.939983,-0.959801,0.000000
-19.939983,-0.912582,0.000000
-19.939983,-0.865364,0.000000
-19.939983,-0.818148,0.000000
-19.939983,-0.770929,0.000000
-19.939983,-0.723711,0.000000
-19.939983,-0.676493,0.000000
-19.939983,-0.629274,0.000000
-19.939983,-0.582056,0.000000
-19.939983,-0.534838,0.000000
-19.939983,-0.487621,0.000000
-19.939983,-0.440403,0.000000
-19.939983,-0.393185,0.000000
-19.939983,-0.345966,0.000000
-19.939983,-0.298748,0.000000
-19.939983,-0.251530,0.000000
-19.939983,-0.204311,0.000000
-19.939983,-0.157095,0.000000
-19.939983,-0.109877,0.000000
-19.939983,-0.062658,0.000000
-19.939983,-0.015440,0.000000
-19.939983,0.031778,0.000000
-19.939983,0.078997,0.000000
-19.939983,0.126215,0.000000
-19.939983,0.173433,0.000000
-19.939983,0.220650,0.000000
-19.939983,0.267868,0.000000
-19.939983,0.315086,0.000000
-19.939983,0.362305,0.000000
-19.939983,0.409523,0.000000
-19.939983,0.456741,0.000000
-19.939983,0.503960,0.000000
-19.939983,0.551176,0.000000
-19.939983,0.598394,0.000000
-19.939983,0.645613,0.000000
-19.939983,0.692831,0.000000
-19.939983,0.740049,0.000000
-19.939983,0.787268,0.000000
-19.939983,0.834486,0.000000
-19.939983,0.881702,0.000000
-19.939983,0.928921,0.000000
-19.939983,0.976139,0.000000
-19.939983,1.023357,0.000000
-19.939983,1.070576,0.000000
-19.939983,1.117794,0.000000
-19.939983,1.165012,0.000000
-19.939983,1.212229,0.000000
-19.939983,1.259447,0.000000
-19.939983,1.306665,0.000000
-19.939983,1.353884,0.000000
-19.939983,1.401102,0.000000
-19.939983,1.448320,0.000000
-19.939983,1.495539,0.000000
-19.939983,1.542757,0.000000
-19.939983,1.589973,0.000000
-19.939983,1.637192,0.000000
-19.939983,1.684410,0.000000
-19.939983,1.731628,0.000000
-19.939983,1.778847,0.000000
-19.939983,1.826065,0.000000
-19.939983,1.873283,0.000000
-19.939983,1.920500,0.000000
-19.939983,1.967718,0.000000
-19.939983,2.014936,0.000000
-19.939983,2.062155,0.000000
-19.939983,2.109373,0.000000
-19.939983,2.156591,0.000000
-19.939983,2.203810,0.000000
-19.939983,2.251026,0.000000
-19.939983,2.298244,0.000000
-19.939983,2.345463,0.000000
-19.939983,2.392681,0.000000
-19.939983,2.439899,0.000000
-19.939983,2.487118,0.000000
-19.939983,2.534336,0.000000
-19.939983,2.581553,0.000000
-19.939983,2.628771,0.000000
-19.939983,2.675989,0.000000
-19.939983,2.723207,0.000000
-19.939983,2.770426,0.000000
-19.939983,2.817644,0.000000
-19.939983,2.864862,0.000000
-19.939983,2.912079,0.000000
-19.939983,2.959297,0.000000
-19.939983,3.006516,0.000000
-19.939983,3.053734,0.000000
-19.939983,3.100952,0.000000
-19.939983,3.148170,0.000000
-19.939983,3.195389,0.000000
-19.939983,3.242607,0.000000
-19.939983,3.289824,0.000000
-19.939983,3.337042,0.000000
-19.939983,3.384260,0.000000
-19.939983,3.431479,0.000000
-19.939983,3.478697,0.000000
-19.939983,3.525915,0.000000
-19.939983,3.573133,0.000000
-19.939983,3.620350,0.000000
-19.939983,3.667568,0.000000
-19.939983,3.714787,0.000000
-19.939983,3.762005,0.000000
-19.939983,3.809223,0.000000
-19.939983,3.856441,0.000000
-19.939983,3.903660,0.000000
-19.939983,3.950876,0.000000
